difficulty,title,url,solution_url
0,Minimum Recolors to Get K Consecutive Black Blocks,https://leetcode.com/problems/minimum-recolors-to-get-k-consecutive-black-blocks,
1,Minimum Remove to Make Valid Parentheses,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses/editorial
2,Minimum Replacements to Sort the Array,https://leetcode.com/problems/minimum-replacements-to-sort-the-array,
2,Minimum Reverse Operations,https://leetcode.com/problems/minimum-reverse-operations,
1,Minimum Rounds to Complete All Tasks,https://leetcode.com/problems/minimum-rounds-to-complete-all-tasks,https://leetcode.com/problems/minimum-rounds-to-complete-all-tasks/editorial
2,Minimum Score After Removals on a Tree,https://leetcode.com/problems/minimum-score-after-removals-on-a-tree,
1,Minimum Score Triangulation of Polygon,https://leetcode.com/problems/minimum-score-triangulation-of-polygon,
1,Minimum Score by Changing Two Elements,https://leetcode.com/problems/minimum-score-by-changing-two-elements,
1,Minimum Score of a Path Between Two Cities,https://leetcode.com/problems/minimum-score-of-a-path-between-two-cities,https://leetcode.com/problems/minimum-score-of-a-path-between-two-cities/editorial
1,Minimum Sideway Jumps,https://leetcode.com/problems/minimum-sideway-jumps,
1,Minimum Size Subarray Sum,https://leetcode.com/problems/minimum-size-subarray-sum,https://leetcode.com/problems/minimum-size-subarray-sum/editorial
2,Minimum Skips to Arrive at Meeting On Time,https://leetcode.com/problems/minimum-skips-to-arrive-at-meeting-on-time,
2,Minimum Space Wasted From Packaging,https://leetcode.com/problems/minimum-space-wasted-from-packaging,
1,Minimum Speed to Arrive on Time,https://leetcode.com/problems/minimum-speed-to-arrive-on-time,https://leetcode.com/problems/minimum-speed-to-arrive-on-time/editorial
1,Minimum Split Into Subarrays With GCD Greater Than One,https://leetcode.com/problems/minimum-split-into-subarrays-with-gcd-greater-than-one,
0,Minimum String Length After Removing Substrings,https://leetcode.com/problems/minimum-string-length-after-removing-substrings,
1,Minimum Subarrays in a Valid Split,https://leetcode.com/problems/minimum-subarrays-in-a-valid-split,
0,Minimum Subsequence in Non-Increasing Order,https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order,
1,Minimum Suffix Flips,https://leetcode.com/problems/minimum-suffix-flips,
0,Minimum Sum of Four Digit Number After Splitting Digits,https://leetcode.com/problems/minimum-sum-of-four-digit-number-after-splitting-digits,
1,Minimum Sum of Squared Difference,https://leetcode.com/problems/minimum-sum-of-squared-difference,
2,Minimum Swaps To Make Sequences Increasing,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing/editorial
1,Minimum Swaps to Arrange a Binary Grid,https://leetcode.com/problems/minimum-swaps-to-arrange-a-binary-grid,
1,Minimum Swaps to Group All 1's Together,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together/editorial
1,Minimum Swaps to Group All 1's Together II,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together-ii,
1,Minimum Swaps to Make Strings Equal,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal,
1,Minimum Time Difference,https://leetcode.com/problems/minimum-time-difference,
2,Minimum Time For K Virus Variants to Spread,https://leetcode.com/problems/minimum-time-for-k-virus-variants-to-spread,
0,Minimum Time Visiting All Points,https://leetcode.com/problems/minimum-time-visiting-all-points,
2,Minimum Time to Build Blocks,https://leetcode.com/problems/minimum-time-to-build-blocks,
1,Minimum Time to Collect All Apples in a Tree,https://leetcode.com/problems/minimum-time-to-collect-all-apples-in-a-tree,https://leetcode.com/problems/minimum-time-to-collect-all-apples-in-a-tree/editorial
2,Minimum Time to Complete All Tasks,https://leetcode.com/problems/minimum-time-to-complete-all-tasks,
1,Minimum Time to Complete Trips,https://leetcode.com/problems/minimum-time-to-complete-trips,https://leetcode.com/problems/minimum-time-to-complete-trips/editorial
2,Minimum Time to Eat All Grains,https://leetcode.com/problems/minimum-time-to-eat-all-grains,
2,Minimum Time to Finish the Race,https://leetcode.com/problems/minimum-time-to-finish-the-race,
2,Minimum Time to Kill All Monsters,https://leetcode.com/problems/minimum-time-to-kill-all-monsters,
1,Minimum Time to Make Rope Colorful,https://leetcode.com/problems/minimum-time-to-make-rope-colorful,https://leetcode.com/problems/minimum-time-to-make-rope-colorful/editorial
2,Minimum Time to Remove All Cars Containing Illegal Goods,https://leetcode.com/problems/minimum-time-to-remove-all-cars-containing-illegal-goods,
1,Minimum Time to Repair Cars,https://leetcode.com/problems/minimum-time-to-repair-cars,
0,Minimum Time to Type Word Using Special Typewriter,https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter,
2,Minimum Time to Visit a Cell In a Grid,https://leetcode.com/problems/minimum-time-to-visit-a-cell-in-a-grid,
2,Minimum Total Cost to Make Arrays Unequal,https://leetcode.com/problems/minimum-total-cost-to-make-arrays-unequal,
2,Minimum Total Distance Traveled,https://leetcode.com/problems/minimum-total-distance-traveled,
1,Minimum Total Space Wasted With K Resizing Operations,https://leetcode.com/problems/minimum-total-space-wasted-with-k-resizing-operations,
2,Minimum Unique Word Abbreviation,https://leetcode.com/problems/minimum-unique-word-abbreviation,
0,Minimum Value to Get Positive Step by Step Sum,https://leetcode.com/problems/minimum-value-to-get-positive-step-by-step-sum,https://leetcode.com/problems/minimum-value-to-get-positive-step-by-step-sum/editorial
2,Minimum Weighted Subgraph With the Required Paths,https://leetcode.com/problems/minimum-weighted-subgraph-with-the-required-paths,
2,Minimum White Tiles After Covering With Carpets,https://leetcode.com/problems/minimum-white-tiles-after-covering-with-carpets,
2,Minimum Window Subsequence,https://leetcode.com/problems/minimum-window-subsequence,https://leetcode.com/problems/minimum-window-subsequence/editorial
2,Minimum Window Substring,https://leetcode.com/problems/minimum-window-substring,https://leetcode.com/problems/minimum-window-substring/editorial
2,Minimum XOR Sum of Two Arrays,https://leetcode.com/problems/minimum-xor-sum-of-two-arrays,
1,Mirror Reflection,https://leetcode.com/problems/mirror-reflection,https://leetcode.com/problems/mirror-reflection/editorial
1,Missing Element in Sorted Array,https://leetcode.com/problems/missing-element-in-sorted-array,https://leetcode.com/problems/missing-element-in-sorted-array/editorial
0,Missing Number,https://leetcode.com/problems/missing-number,https://leetcode.com/problems/missing-number/editorial
0,Missing Number In Arithmetic Progression,https://leetcode.com/problems/missing-number-in-arithmetic-progression,https://leetcode.com/problems/missing-number-in-arithmetic-progression/editorial
0,Missing Ranges,https://leetcode.com/problems/missing-ranges,https://leetcode.com/problems/missing-ranges/editorial
2,Modify Graph Edge Weights,https://leetcode.com/problems/modify-graph-edge-weights,
1,Monotone Increasing Digits,https://leetcode.com/problems/monotone-increasing-digits,https://leetcode.com/problems/monotone-increasing-digits/editorial
0,Monotonic Array,https://leetcode.com/problems/monotonic-array,https://leetcode.com/problems/monotonic-array/editorial
1,Most Beautiful Item for Each Query,https://leetcode.com/problems/most-beautiful-item-for-each-query,
0,Most Common Word,https://leetcode.com/problems/most-common-word,https://leetcode.com/problems/most-common-word/editorial
0,Most Frequent Even Element,https://leetcode.com/problems/most-frequent-even-element,
0,Most Frequent Number Following Key In an Array,https://leetcode.com/problems/most-frequent-number-following-key-in-an-array,
1,Most Frequent Subtree Sum,https://leetcode.com/problems/most-frequent-subtree-sum,https://leetcode.com/problems/most-frequent-subtree-sum/editorial
1,Most Popular Video Creator,https://leetcode.com/problems/most-popular-video-creator,
1,Most Profit Assigning Work,https://leetcode.com/problems/most-profit-assigning-work,https://leetcode.com/problems/most-profit-assigning-work/editorial
1,Most Profitable Path in a Tree,https://leetcode.com/problems/most-profitable-path-in-a-tree,
1,Most Stones Removed with Same Row or Column,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column/editorial
0,Most Visited Sector in  a Circular Track,https://leetcode.com/problems/most-visited-sector-in-a-circular-track,
1,Move Pieces to Obtain a String,https://leetcode.com/problems/move-pieces-to-obtain-a-string,
2,Move Sub-Tree of N-Ary Tree,https://leetcode.com/problems/move-sub-tree-of-n-ary-tree,
0,Move Zeroes,https://leetcode.com/problems/move-zeroes,https://leetcode.com/problems/move-zeroes/editorial
0,Moving Average from Data Stream,https://leetcode.com/problems/moving-average-from-data-stream,https://leetcode.com/problems/moving-average-from-data-stream/editorial
1,Moving Stones Until Consecutive,https://leetcode.com/problems/moving-stones-until-consecutive,
1,Moving Stones Until Consecutive II,https://leetcode.com/problems/moving-stones-until-consecutive-ii,
1,Multiply Strings,https://leetcode.com/problems/multiply-strings,https://leetcode.com/problems/multiply-strings/editorial
1,My Calendar I,https://leetcode.com/problems/my-calendar-i,https://leetcode.com/problems/my-calendar-i/editorial
1,My Calendar II,https://leetcode.com/problems/my-calendar-ii,https://leetcode.com/problems/my-calendar-ii/editorial
2,My Calendar III,https://leetcode.com/problems/my-calendar-iii,https://leetcode.com/problems/my-calendar-iii/editorial
2,N-Queens,https://leetcode.com/problems/n-queens,https://leetcode.com/problems/n-queens/editorial
2,N-Queens II,https://leetcode.com/problems/n-queens-ii,https://leetcode.com/problems/n-queens-ii/editorial
0,N-Repeated Element in Size 2N Array,https://leetcode.com/problems/n-repeated-element-in-size-2n-array,https://leetcode.com/problems/n-repeated-element-in-size-2n-array/editorial
1,N-ary Tree Level Order Traversal,https://leetcode.com/problems/n-ary-tree-level-order-traversal,https://leetcode.com/problems/n-ary-tree-level-order-traversal/editorial
0,N-ary Tree Postorder Traversal,https://leetcode.com/problems/n-ary-tree-postorder-traversal,https://leetcode.com/problems/n-ary-tree-postorder-traversal/editorial
0,N-ary Tree Preorder Traversal,https://leetcode.com/problems/n-ary-tree-preorder-traversal,https://leetcode.com/problems/n-ary-tree-preorder-traversal/editorial
0,N-th Tribonacci Number,https://leetcode.com/problems/n-th-tribonacci-number,https://leetcode.com/problems/n-th-tribonacci-number/editorial
2,Naming a Company,https://leetcode.com/problems/naming-a-company,https://leetcode.com/problems/naming-a-company/editorial
1,Nearest Exit from Entrance in Maze,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze/editorial
1,Neighboring Bitwise XOR,https://leetcode.com/problems/neighboring-bitwise-xor,
1,Nested List Weight Sum,https://leetcode.com/problems/nested-list-weight-sum,https://leetcode.com/problems/nested-list-weight-sum/editorial
1,Nested List Weight Sum II,https://leetcode.com/problems/nested-list-weight-sum-ii,https://leetcode.com/problems/nested-list-weight-sum-ii/editorial
1,Network Delay Time,https://leetcode.com/problems/network-delay-time,https://leetcode.com/problems/network-delay-time/editorial
1,New 21 Game,https://leetcode.com/problems/new-21-game,https://leetcode.com/problems/new-21-game/editorial
1,Next Closest Time,https://leetcode.com/problems/next-closest-time,https://leetcode.com/problems/next-closest-time/editorial
0,Next Greater Element I,https://leetcode.com/problems/next-greater-element-i,https://leetcode.com/problems/next-greater-element-i/editorial
1,Next Greater Element II,https://leetcode.com/problems/next-greater-element-ii,https://leetcode.com/problems/next-greater-element-ii/editorial
1,Next Greater Element III,https://leetcode.com/problems/next-greater-element-iii,https://leetcode.com/problems/next-greater-element-iii/editorial
2,Next Greater Element IV,https://leetcode.com/problems/next-greater-element-iv,
1,Next Greater Node In Linked List,https://leetcode.com/problems/next-greater-node-in-linked-list,https://leetcode.com/problems/next-greater-node-in-linked-list/editorial
1,Next Greater Numerically Balanced Number,https://leetcode.com/problems/next-greater-numerically-balanced-number,
2,Next Palindrome Using Same Digits,https://leetcode.com/problems/next-palindrome-using-same-digits,
1,Next Permutation,https://leetcode.com/problems/next-permutation,https://leetcode.com/problems/next-permutation/editorial
0,Nim Game,https://leetcode.com/problems/nim-game,https://leetcode.com/problems/nim-game/editorial
1,Node With Highest Edge Score,https://leetcode.com/problems/node-with-highest-edge-score,
1,Non-decreasing Array,https://leetcode.com/problems/non-decreasing-array,https://leetcode.com/problems/non-decreasing-array/editorial
1,Non-decreasing Subsequences,https://leetcode.com/problems/non-decreasing-subsequences,https://leetcode.com/problems/non-decreasing-subsequences/editorial
2,Non-negative Integers without Consecutive Ones,https://leetcode.com/problems/non-negative-integers-without-consecutive-ones,https://leetcode.com/problems/non-negative-integers-without-consecutive-ones/editorial
1,Non-overlapping Intervals,https://leetcode.com/problems/non-overlapping-intervals,https://leetcode.com/problems/non-overlapping-intervals/editorial
1,Nth Digit,https://leetcode.com/problems/nth-digit,
2,Nth Magical Number,https://leetcode.com/problems/nth-magical-number,https://leetcode.com/problems/nth-magical-number/editorial
